Dependency=Custom State	Dependency=Geometry Building Type RECS	Dependency=HVAC Heating Type	Dependency=HVAC Secondary Heating Fuel	Dependency=Vintage	Option=Ducted Heating	Option=Non-Ducted Heating	Option=None	source_count	source_weight	sampling_probability
AK	Single-Family Detached	Ducted Heat Pump	None	1940s	0	0	1	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	None	1950s	0	0	1	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	None	1960s	0	0	1	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	None	1970s	0	0	1	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	None	1980s	0	0	1	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	None	1990s	0	0	1	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	None	2000s	0	0	1	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	None	2010s	0	0	1	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	None	<1940	0	0	1	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Other Fuel	1940s	0	1	0	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Other Fuel	1950s	0	1	0	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Other Fuel	1960s	0	1	0	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Other Fuel	1970s	0	1	0	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Other Fuel	1980s	0	1	0	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Other Fuel	1990s	0	1	0	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Other Fuel	2000s	0	1	0	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Other Fuel	2010s	0	1	0	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Other Fuel	<1940	0	1	0	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Propane	1940s	0	0.5	0.5	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Propane	1950s	0	0.5	0.5	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Propane	1960s	0	0.5	0.5	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Propane	1970s	0	0.5	0.5	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Propane	1980s	0	0.5	0.5	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Propane	1990s	0	0.5	0.5	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Propane	2000s	0	0.5	0.5	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Propane	2010s	0	0.5	0.5	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Propane	<1940	0	0.5	0.5	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Wood	1940s	0	0.5	0.5	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Wood	1950s	0	0.5	0.5	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Wood	1960s	0	0.5	0.5	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Wood	1970s	0	0.5	0.5	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Wood	1980s	0	0.5	0.5	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Wood	1990s	0	0.5	0.5	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Wood	2000s	0	0.5	0.5	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Wood	2010s	0	0.5	0.5	0	0	0
AK	Single-Family Detached	Ducted Heat Pump	Wood	<1940	0	0.5	0.5	0	0	0
AK	Mobile Home	Ducted Heating	Electricity	1940s	0	0	1	0	0	0
AK	Mobile Home	Ducted Heating	Electricity	1950s	0	0	1	0	0	0
AK	Mobile Home	Ducted Heating	Electricity	1960s	0	0	1	0	0	0
AK	Mobile Home	Ducted Heating	Electricity	1970s	0	0	1	0	0	0
AK	Mobile Home	Ducted Heating	Electricity	1980s	0	0	1	0	0	0
AK	Mobile Home	Ducted Heating	Electricity	1990s	0	0	1	0	0	0
AK	Mobile Home	Ducted Heating	Electricity	2000s	0	0	1	0	0	0
AK	Mobile Home	Ducted Heating	Electricity	2010s	0	0	1	0	0	0
AK	Mobile Home	Ducted Heating	Electricity	<1940	0	0	1	0	0	0
AK	Mobile Home	Ducted Heating	Fuel Oil	1940s	0	1	0	160	0	4.71769e-08
AK	Mobile Home	Ducted Heating	Fuel Oil	1950s	0	1	0	160	0	9.00547e-08
AK	Mobile Home	Ducted Heating	Fuel Oil	1960s	0	1	0	27	2	5.03786e-07
AK	Mobile Home	Ducted Heating	Fuel Oil	1970s	0	1	0	80	5	2.09638e-06
AK	Mobile Home	Ducted Heating	Fuel Oil	1980s	0	1	0	31	7	8.19586e-07
AK	Mobile Home	Ducted Heating	Fuel Oil	1990s	0	1	0	160	1	3.37651e-07
AK	Mobile Home	Ducted Heating	Fuel Oil	2000s	0	1	0	160	0	1.66154e-07
AK	Mobile Home	Ducted Heating	Fuel Oil	2010s	0	1	0	160	0	1.20604e-07
AK	Mobile Home	Ducted Heating	Fuel Oil	<1940	0	1	0	160	0	2.89335e-08
AK	Mobile Home	Ducted Heating	Natural Gas	1940s	0	1	0	15	0	1.82277e-09
AK	Mobile Home	Ducted Heating	Natural Gas	1950s	0	1	0	15	0	4.46025e-08
AK	Mobile Home	Ducted Heating	Natural Gas	1960s	0	1	0	15	0	6.17742e-08
AK	Mobile Home	Ducted Heating	Natural Gas	1970s	0	1	0	15	0	2.53202e-07
AK	Mobile Home	Ducted Heating	Natural Gas	1980s	0	1	0	15	0	2.36544e-07
AK	Mobile Home	Ducted Heating	Natural Gas	1990s	0	1	0	15	0	3.49552e-08
AK	Mobile Home	Ducted Heating	Natural Gas	2000s	0	1	0	15	0	1.87341e-08
AK	Mobile Home	Ducted Heating	Natural Gas	2010s	0	1	0	15	0	2.83875e-08
AK	Mobile Home	Ducted Heating	Natural Gas	<1940	0	1	0	15	0	6.16933e-09
AK	Mobile Home	Ducted Heating	None	1940s	0	0	1	2393	3	4.49539e-07
AK	Mobile Home	Ducted Heating	None	1950s	0	0	1	26	26	1.40904e-06
AK	Mobile Home	Ducted Heating	None	1960s	0	0	1	297	297	8.71202e-06
AK	Mobile Home	Ducted Heating	None	1970s	0	0	1	1138	1138	3.933e-05
AK	Mobile Home	Ducted Heating	None	1980s	0	0	1	335	335	1.72141e-05
AK	Mobile Home	Ducted Heating	None	1990s	0	0	1	86	86	3.73688e-06
AK	Mobile Home	Ducted Heating	None	2000s	0	0	1	19	19	2.47469e-06
AK	Mobile Home	Ducted Heating	None	2010s	0	0	1	2393	6	2.67377e-06
AK	Mobile Home	Ducted Heating	None	<1940	0	0	1	43	43	2.80645e-07
AK	Mobile Home	Ducted Heating	Other Fuel	1940s	0	1	0	2	0	5.5895e-10
AK	Mobile Home	Ducted Heating	Other Fuel	1950s	0	1	0	2	0	2.29192e-10
AK	Mobile Home	Ducted Heating	Other Fuel	1960s	0	1	0	2	0	2.14869e-09
AK	Mobile Home	Ducted Heating	Other Fuel	1970s	0	1	0	2	2	1.51709e-08
AK	Mobile Home	Ducted Heating	Other Fuel	1980s	0	1	0	2	0	6.75773e-09
AK	Mobile Home	Ducted Heating	Other Fuel	1990s	0	1	0	2	0	1.98806e-09
AK	Mobile Home	Ducted Heating	Other Fuel	2000s	0	1	0	2	0	1.31001e-09
AK	Mobile Home	Ducted Heating	Other Fuel	2010s	0	1	0	2	0	7.17607e-10
AK	Mobile Home	Ducted Heating	Other Fuel	<1940	0	1	0	2	0	7.78921e-11
AK	Mobile Home	Ducted Heating	Propane	1940s	0	1	0	14	0	3.03385e-09
AK	Mobile Home	Ducted Heating	Propane	1950s	0	1	0	14	0	1.69839e-08
AK	Mobile Home	Ducted Heating	Propane	1960s	0	1	0	14	1	2.67688e-10
AK	Mobile Home	Ducted Heating	Propane	1970s	0	1	0	14	1	2.31498e-07
AK	Mobile Home	Ducted Heating	Propane	1980s	0	1	0	14	1	1.63588e-07
AK	Mobile Home	Ducted Heating	Propane	1990s	0	1	0	14	0	3.15841e-08
AK	Mobile Home	Ducted Heating	Propane	2000s	0	1	0	14	0	1.49938e-08
AK	Mobile Home	Ducted Heating	Propane	2010s	0	1	0	14	0	1.77021e-08
AK	Mobile Home	Ducted Heating	Propane	<1940	0	1	0	14	0	4.70239e-09
AK	Mobile Home	Ducted Heating	Wood	1940s	0	1	0	171	0	7.6294e-08
AK	Mobile Home	Ducted Heating	Wood	1950s	0	1	0	171	2	1.28824e-07
AK	Mobile Home	Ducted Heating	Wood	1960s	0	1	0	14	14	6.45638e-07
AK	Mobile Home	Ducted Heating	Wood	1970s	0	1	0	71	71	3.78117e-06
AK	Mobile Home	Ducted Heating	Wood	1980s	0	1	0	22	22	1.62017e-06
AK	Mobile Home	Ducted Heating	Wood	1990s	0	1	0	171	0	5.746e-07
AK	Mobile Home	Ducted Heating	Wood	2000s	0	1	0	171	2	2.7739e-07
AK	Mobile Home	Ducted Heating	Wood	2010s	0	1	0	171	1	1.85495e-07
AK	Mobile Home	Ducted Heating	Wood	<1940	0	1	0	171	0	4.27915e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Electricity	1940s	0	0	1	0	0	0
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Electricity	1950s	0	0	1	0	0	0
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Electricity	1960s	0	0	1	0	0	0
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Electricity	1970s	0	0	1	0	0	0
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Electricity	1980s	0	0	1	0	0	0
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Electricity	1990s	0	0	1	0	0	0
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Electricity	2000s	0	0	1	0	0	0
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Electricity	2010s	0	0	1	0	0	0
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Electricity	<1940	0	0	1	0	0	0
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Fuel Oil	1940s	0	1	0	70	0	1.19211e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Fuel Oil	1950s	0	1	0	70	0	1.27792e-07
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Fuel Oil	1960s	0	1	0	70	0	1.35071e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Fuel Oil	1970s	0	1	0	11	0	4.55249e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Fuel Oil	1980s	0	1	0	20	0	7.27002e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Fuel Oil	1990s	0	1	0	70	0	2.98649e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Fuel Oil	2000s	0	1	0	70	0	2.40833e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Fuel Oil	2010s	0	1	0	70	0	8.10809e-09
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Fuel Oil	<1940	0	1	0	10	0	1.90052e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Natural Gas	1940s	0	1	0	43	0	3.66715e-10
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Natural Gas	1950s	0	1	0	43	0	1.48293e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Natural Gas	1960s	0	1	0	43	0	5.48406e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Natural Gas	1970s	0	1	0	18	0	9.56464e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Natural Gas	1980s	0	1	0	11	0	1.98251e-07
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Natural Gas	1990s	0	1	0	43	0	1.38681e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Natural Gas	2000s	0	1	0	43	0	2.76204e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Natural Gas	2010s	0	1	0	43	0	5.08587e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Natural Gas	<1940	0	1	0	43	0	2.72548e-09
AK	Multi-Family with 2 - 4 Units	Ducted Heating	None	1940s	0	0	1	44	2.1	6.23516e-07
AK	Multi-Family with 2 - 4 Units	Ducted Heating	None	1950s	0	0	1	22	6.6	2.73165e-06
AK	Multi-Family with 2 - 4 Units	Ducted Heating	None	1960s	0	0	1	23	6.9	1.80413e-06
AK	Multi-Family with 2 - 4 Units	Ducted Heating	None	1970s	0	0	1	37	11.1	3.65845e-06
AK	Multi-Family with 2 - 4 Units	Ducted Heating	None	1980s	0	0	1	48	14.4	6.87187e-06
AK	Multi-Family with 2 - 4 Units	Ducted Heating	None	1990s	0	0	1	13	3.9	3.45813e-06
AK	Multi-Family with 2 - 4 Units	Ducted Heating	None	2000s	0	0	1	11	3.3	4.46859e-06
AK	Multi-Family with 2 - 4 Units	Ducted Heating	None	2010s	0	0	1	175	52.5	3.1898e-06
AK	Multi-Family with 2 - 4 Units	Ducted Heating	None	<1940	0	0	1	16	4.8	6.8651e-07
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Other Fuel	1940s	0	1	0	1	0	2.94287e-10
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Other Fuel	1950s	0	1	0	1	0	1.873e-09
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Other Fuel	1960s	0	1	0	1	0	8.47328e-10
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Other Fuel	1970s	0	1	0	1	0	1.05315e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Other Fuel	1980s	0	1	0	1	0	8.53126e-10
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Other Fuel	1990s	0	1	0	1	0	2.22957e-09
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Other Fuel	2000s	0	1	0	1	0	4.84316e-09
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Other Fuel	2010s	0	1	0	1	0	2.04184e-10
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Other Fuel	<1940	0	1	0	1	0	7.80174e-10
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Propane	1940s	0	1	0	12	0	1.38247e-09
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Propane	1950s	0	1	0	12	0	3.04915e-09
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Propane	1960s	0	1	0	12	0	8.88151e-10
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Propane	1970s	0	1	0	12	0	5.89942e-09
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Propane	1980s	0	1	0	12	0	4.46228e-09
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Propane	1990s	0	1	0	12	0	6.60841e-09
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Propane	2000s	0	1	0	12	0	7.00431e-09
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Propane	2010s	0	1	0	12	0	5.7934e-09
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Propane	<1940	0	1	0	12	0	2.82816e-09
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Wood	1940s	0	1	0	142	0	2.69907e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Wood	1950s	0	1	0	142	0.3	1.23341e-07
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Wood	1960s	0	1	0	23	0.3	8.61556e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Wood	1970s	0	1	0	53	0.9	2.23182e-07
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Wood	1980s	0	1	0	34	1.5	3.34449e-07
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Wood	1990s	0	1	0	142	0	1.33976e-07
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Wood	2000s	0	1	0	142	0	6.93515e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Wood	2010s	0	1	0	14	0.3	1.08805e-08
AK	Multi-Family with 2 - 4 Units	Ducted Heating	Wood	<1940	0	1	0	142	0.3	4.929e-08
AK	Multi-Family with 5+ Units	Ducted Heating	Electricity	1940s	0	0	1	0	0	0
AK	Multi-Family with 5+ Units	Ducted Heating	Electricity	1950s	0	0	1	0	0	0
AK	Multi-Family with 5+ Units	Ducted Heating	Electricity	1960s	0	0	1	0	0	0
AK	Multi-Family with 5+ Units	Ducted Heating	Electricity	1970s	0	0	1	0	0	0
AK	Multi-Family with 5+ Units	Ducted Heating	Electricity	1980s	0	0	1	0	0	0
AK	Multi-Family with 5+ Units	Ducted Heating	Electricity	1990s	0	0	1	0	0	0
AK	Multi-Family with 5+ Units	Ducted Heating	Electricity	2000s	0	0	1	0	0	0
AK	Multi-Family with 5+ Units	Ducted Heating	Electricity	2010s	0	0	1	0	0	0
AK	Multi-Family with 5+ Units	Ducted Heating	Electricity	<1940	0	0	1	0	0	0
AK	Multi-Family with 5+ Units	Ducted Heating	Fuel Oil	1940s	0	1	0	70	0	1.04463e-08
AK	Multi-Family with 5+ Units	Ducted Heating	Fuel Oil	1950s	0	1	0	70	0	1.08564e-07
AK	Multi-Family with 5+ Units	Ducted Heating	Fuel Oil	1960s	0	1	0	70	0	1.75569e-08
AK	Multi-Family with 5+ Units	Ducted Heating	Fuel Oil	1970s	0	1	0	11	0	4.77217e-08
AK	Multi-Family with 5+ Units	Ducted Heating	Fuel Oil	1980s	0	1	0	20	0	6.54158e-08
AK	Multi-Family with 5+ Units	Ducted Heating	Fuel Oil	1990s	0	1	0	70	0	2.20192e-08
AK	Multi-Family with 5+ Units	Ducted Heating	Fuel Oil	2000s	0	1	0	70	0	9.99353e-09
AK	Multi-Family with 5+ Units	Ducted Heating	Fuel Oil	2010s	0	1	0	70	0	2.79672e-09
AK	Multi-Family with 5+ Units	Ducted Heating	Fuel Oil	<1940	0	1	0	10	0	1.57446e-08
AK	Multi-Family with 5+ Units	Ducted Heating	Natural Gas	1940s	0	1	0	43	0	1.75581e-09
AK	Multi-Family with 5+ Units	Ducted Heating	Natural Gas	1950s	0	1	0	43	0	9.29845e-09
AK	Multi-Family with 5+ Units	Ducted Heating	Natural Gas	1960s	0	1	0	43	0	6.34041e-08
AK	Multi-Family with 5+ Units	Ducted Heating	Natural Gas	1970s	0	1	0	18	0	9.26992e-08
AK	Multi-Family with 5+ Units	Ducted Heating	Natural Gas	1980s	0	1	0	11	0	2.12132e-07
AK	Multi-Family with 5+ Units	Ducted Heating	Natural Gas	1990s	0	1	0	43	0	9.70937e-09
AK	Multi-Family with 5+ Units	Ducted Heating	Natural Gas	2000s	0	1	0	43	0	1.01321e-08
AK	Multi-Family with 5+ Units	Ducted Heating	Natural Gas	2010s	0	1	0	43	0	3.1777e-08
AK	Multi-Family with 5+ Units	Ducted Heating	Natural Gas	<1940	0	1	0	43	0	1.10062e-09
AK	Multi-Family with 5+ Units	Ducted Heating	None	1940s	0	0	1	44	4.9	7.72883e-07
AK	Multi-Family with 5+ Units	Ducted Heating	None	1950s	0	0	1	22	15.4	1.97151e-06
AK	Multi-Family with 5+ Units	Ducted Heating	None	1960s	0	0	1	23	16.1	2.12234e-06
AK	Multi-Family with 5+ Units	Ducted Heating	None	1970s	0	0	1	37	25.9	3.81017e-06
AK	Multi-Family with 5+ Units	Ducted Heating	None	1980s	0	0	1	48	33.6	7.11311e-06
AK	Multi-Family with 5+ Units	Ducted Heating	None	1990s	0	0	1	13	9.1	3.92372e-06
AK	Multi-Family with 5+ Units	Ducted Heating	None	2000s	0	0	1	11	7.7	2.71395e-06
AK	Multi-Family with 5+ Units	Ducted Heating	None	2010s	0	0	1	175	122.5	1.99898e-06
AK	Multi-Family with 5+ Units	Ducted Heating	None	<1940	0	0	1	16	11.2	4.74851e-07
AK	Multi-Family with 5+ Units	Ducted Heating	Other Fuel	1940s	0	1	0	1	0	4.6501e-10
AK	Multi-Family with 5+ Units	Ducted Heating	Other Fuel	1950s	0	1	0	1	0	1.74482e-09
AK	Multi-Family with 5+ Units	Ducted Heating	Other Fuel	1960s	0	1	0	1	0	1.0462e-09
AK	Multi-Family with 5+ Units	Ducted Heating	Other Fuel	1970s	0	1	0	1	0	8.91581e-09
AK	Multi-Family with 5+ Units	Ducted Heating	Other Fuel	1980s	0	1	0	1	0	9.64602e-10
AK	Multi-Family with 5+ Units	Ducted Heating	Other Fuel	1990s	0	1	0	1	0	1.55279e-09
AK	Multi-Family with 5+ Units	Ducted Heating	Other Fuel	2000s	0	1	0	1	0	1.79787e-09
AK	Multi-Family with 5+ Units	Ducted Heating	Other Fuel	2010s	0	1	0	1	0	1.60254e-10
AK	Multi-Family with 5+ Units	Ducted Heating	Other Fuel	<1940	0	1	0	1	0	5.11089e-10
AK	Multi-Family with 5+ Units	Ducted Heating	Propane	1940s	0	1	0	12	0	1.39959e-09
AK	Multi-Family with 5+ Units	Ducted Heating	Propane	1950s	0	1	0	12	0	2.4245e-09
AK	Multi-Family with 5+ Units	Ducted Heating	Propane	1960s	0	1	0	12	0	9.8734e-10
AK	Multi-Family with 5+ Units	Ducted Heating	Propane	1970s	0	1	0	12	0	6.56229e-09
AK	Multi-Family with 5+ Units	Ducted Heating	Propane	1980s	0	1	0	12	0	4.68272e-09
AK	Multi-Family with 5+ Units	Ducted Heating	Propane	1990s	0	1	0	12	0	4.57028e-09
AK	Multi-Family with 5+ Units	Ducted Heating	Propane	2000s	0	1	0	12	0	2.69504e-09
AK	Multi-Family with 5+ Units	Ducted Heating	Propane	2010s	0	1	0	12	0	8.86442e-10
AK	Multi-Family with 5+ Units	Ducted Heating	Propane	<1940	0	1	0	12	0	2.27724e-09
AK	Multi-Family with 5+ Units	Ducted Heating	Wood	1940s	0	1	0	142	0	2.10816e-08
AK	Multi-Family with 5+ Units	Ducted Heating	Wood	1950s	0	1	0	142	0.7	8.94147e-08
AK	Multi-Family with 5+ Units	Ducted Heating	Wood	1960s	0	1	0	23	0.7	1.02658e-07
AK	Multi-Family with 5+ Units	Ducted Heating	Wood	1970s	0	1	0	53	2.1	2.40553e-07
AK	Multi-Family with 5+ Units	Ducted Heating	Wood	1980s	0	1	0	34	3.5	3.23118e-07
AK	Multi-Family with 5+ Units	Ducted Heating	Wood	1990s	0	1	0	142	0	1.47794e-07
AK	Multi-Family with 5+ Units	Ducted Heating	Wood	2000s	0	1	0	142	0	2.76604e-08
AK	Multi-Family with 5+ Units	Ducted Heating	Wood	2010s	0	1	0	14	0.7	6.92977e-09
AK	Multi-Family with 5+ Units	Ducted Heating	Wood	<1940	0	1	0	142	0.7	3.98968e-08
AK	Single-Family Attached	Ducted Heating	Electricity	1940s	0	0	1	0	0	0
AK	Single-Family Attached	Ducted Heating	Electricity	1950s	0	0	1	0	0	0
AK	Single-Family Attached	Ducted Heating	Electricity	1960s	0	0	1	0	0	0
AK	Single-Family Attached	Ducted Heating	Electricity	1970s	0	0	1	0	0	0
AK	Single-Family Attached	Ducted Heating	Electricity	1980s	0	0	1	0	0	0
AK	Single-Family Attached	Ducted Heating	Electricity	1990s	0	0	1	0	0	0
AK	Single-Family Attached	Ducted Heating	Electricity	2000s	0	0	1	0	0	0
AK	Single-Family Attached	Ducted Heating	Electricity	2010s	0	0	1	0	0	0
AK	Single-Family Attached	Ducted Heating	Electricity	<1940	0	0	1	0	0	0
AK	Single-Family Attached	Ducted Heating	Fuel Oil	1940s	0	1	0	157	0	3.68691e-09
AK	Single-Family Attached	Ducted Heating	Fuel Oil	1950s	0	1	0	157	0	8.59356e-09
AK	Single-Family Attached	Ducted Heating	Fuel Oil	1960s	0	1	0	157	0	1.32665e-08
AK	Single-Family Attached	Ducted Heating	Fuel Oil	1970s	0	1	0	14	0	1.91832e-08
AK	Single-Family Attached	Ducted Heating	Fuel Oil	1980s	0	1	0	113	2	1.05837e-07
AK	Single-Family Attached	Ducted Heating	Fuel Oil	1990s	0	1	0	157	0	1.34785e-08
AK	Single-Family Attached	Ducted Heating	Fuel Oil	2000s	0	1	0	157	0	2.75193e-08
AK	Single-Family Attached	Ducted Heating	Fuel Oil	2010s	0	1	0	157	0	1.41886e-09
AK	Single-Family Attached	Ducted Heating	Fuel Oil	<1940	0	1	0	157	0	1.70993e-09
AK	Single-Family Attached	Ducted Heating	Natural Gas	1940s	0	1	0	249	0	0
AK	Single-Family Attached	Ducted Heating	Natural Gas	1950s	0	1	0	249	0	8.06585e-09
AK	Single-Family Attached	Ducted Heating	Natural Gas	1960s	0	1	0	249	0	1.42147e-08
AK	Single-Family Attached	Ducted Heating	Natural Gas	1970s	0	1	0	90	0	4.06757e-07
AK	Single-Family Attached	Ducted Heating	Natural Gas	1980s	0	1	0	139	0	9.24096e-07
AK	Single-Family Attached	Ducted Heating	Natural Gas	1990s	0	1	0	249	0	8.78977e-08
AK	Single-Family Attached	Ducted Heating	Natural Gas	2000s	0	1	0	249	0	4.6626e-08
AK	Single-Family Attached	Ducted Heating	Natural Gas	2010s	0	1	0	249	0	7.67658e-11
AK	Single-Family Attached	Ducted Heating	Natural Gas	<1940	0	1	0	249	0	1.51552e-08
AK	Single-Family Attached	Ducted Heating	None	1940s	0	0	1	31	5	6.88933e-08
AK	Single-Family Attached	Ducted Heating	None	1950s	0	0	1	22	22	6.05147e-07
AK	Single-Family Attached	Ducted Heating	None	1960s	0	0	1	40	40	8.3558e-07
AK	Single-Family Attached	Ducted Heating	None	1970s	0	0	1	459	459	6.4661e-06
AK	Single-Family Attached	Ducted Heating	None	1980s	0	0	1	1119	1119	1.60994e-05
AK	Single-Family Attached	Ducted Heating	None	1990s	0	0	1	96	96	4.07968e-06
AK	Single-Family Attached	Ducted Heating	None	2000s	0	0	1	297	297	2.22009e-05
AK	Single-Family Attached	Ducted Heating	None	2010s	0	0	1	1179	1179	3.64988e-06
AK	Single-Family Attached	Ducted Heating	None	<1940	0	0	1	59	59	2.776e-07
AK	Single-Family Attached	Ducted Heating	Other Fuel	1940s	0	1	0	0	0	8.54605e-11
AK	Single-Family Attached	Ducted Heating	Other Fuel	1950s	0	1	0	0	0	2.4787e-10
AK	Single-Family Attached	Ducted Heating	Other Fuel	1960s	0	1	0	0	0	2.72725e-10
AK	Single-Family Attached	Ducted Heating	Other Fuel	1970s	0	1	0	0	0	2.54853e-10
AK	Single-Family Attached	Ducted Heating	Other Fuel	1980s	0	1	0	0	0	1.30273e-09
AK	Single-Family Attached	Ducted Heating	Other Fuel	1990s	0	1	0	0	0	2.24308e-10
AK	Single-Family Attached	Ducted Heating	Other Fuel	2000s	0	1	0	0	0	2.65781e-11
AK	Single-Family Attached	Ducted Heating	Other Fuel	2010s	0	1	0	0	0	8.09614e-12
AK	Single-Family Attached	Ducted Heating	Other Fuel	<1940	0	1	0	0	0	7.3673e-12
AK	Single-Family Attached	Ducted Heating	Propane	1940s	0	1	0	25	0	2.23528e-10
AK	Single-Family Attached	Ducted Heating	Propane	1950s	0	1	0	25	0	6.0896e-10
AK	Single-Family Attached	Ducted Heating	Propane	1960s	0	1	0	25	0	1.88343e-10
AK	Single-Family Attached	Ducted Heating	Propane	1970s	0	1	0	25	0	9.9532e-10
AK	Single-Family Attached	Ducted Heating	Propane	1980s	0	1	0	25	0	1.14987e-08
AK	Single-Family Attached	Ducted Heating	Propane	1990s	0	1	0	25	1	1.94561e-09
AK	Single-Family Attached	Ducted Heating	Propane	2000s	0	1	0	25	0	2.81478e-10
AK	Single-Family Attached	Ducted Heating	Propane	2010s	0	1	0	25	0	1.17736e-10
AK	Single-Family Attached	Ducted Heating	Propane	<1940	0	1	0	25	0	9.31862e-11
AK	Single-Family Attached	Ducted Heating	Wood	1940s	0	1	0	362	0	5.39376e-09
AK	Single-Family Attached	Ducted Heating	Wood	1950s	0	1	0	362	0	1.91974e-08
AK	Single-Family Attached	Ducted Heating	Wood	1960s	0	1	0	362	0	2.5089e-08
AK	Single-Family Attached	Ducted Heating	Wood	1970s	0	1	0	27	27	3.56051e-07
